"행정구역별(1)",행정구역별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별(1)",행정구역별(2),발생건수 (건),발생건수 (건),발생건수 (건),사망자수 (명),사망자수 (명),부상자수 (명),부상자수 (명),주민등록인구수(등록외국인포함) (명),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건)
"행정구역별(1)",행정구역별(2),소계,자동차1만대당,자동차수 (대),소계,인구10만명당,소계,인구10만명당,소계,소계,차대사람,차대차,차량단독,기타,소계,승용차,승합차,화물,특수,이륜차,기타
"전라북도",익산시,1077,75.7,142300,21,7.3,1568,546.4,286990,1077,213,841,23,0,1077,744,38,158,94,1,42
"전라북도",정읍시,473,81.7,57930,16,14.4,727,653.5,111239,473,79,363,31,0,473,285,14,104,44,1,25
"전라북도",남원시,269,59.0,45576,12,14.7,351,430.1,81615,269,58,189,22,0,269,163,4,61,24,2,15
"전라북도",김제시,450,95.2,47273,34,40.3,769,911.9,84326,450,71,365,14,0,450,288,13,111,16,1,21
"전라북도",완주군,221,40.4,54708,15,15.8,321,338.5,94835,221,33,174,14,0,221,133,14,41,15,1,17
"전라북도",진안군,96,66.8,14380,18,70.0,173,672.4,25730,96,13,65,18,0,96,52,4,24,11,1,4
"전라북도",무주군,87,64.9,13395,7,28.9,136,560.8,24252,87,16,62,9,0,87,46,3,29,7,0,2
"전라북도",장수군,64,51.4,12461,4,17.8,76,338.7,22436,64,12,32,20,0,64,19,3,19,17,2,4
"전라북도",임실군,139,93.7,14842,6,21.7,181,655.7,27604,139,12,86,11,30,139,66,13,45,7,1,7
"전라북도",순창군,108,72.4,14927,3,10.7,157,557.4,28164,108,14,78,16,0,108,59,6,39,0,2,2
"전라북도",고창군,139,44.6,31167,9,16.2,222,400.5,55424,139,23,108,8,0,139,66,13,45,0,7,8
"전라북도",부안군,207,73.5,28155,8,15.1,316,596.8,52949,207,29,141,37,0,207,119,7,45,0,10,26
"전라남도",소계,10010,91.0,1099894,291,15.4,16020,850.1,1884455,10010,1470,7800,740,0,10010,6235,386,1923,70,916,480
"전라남도",목포시,1779,175.4,101424,27,11.9,3024,1331.1,227178,1779,288,1447,44,0,1779,1222,59,250,3,157,88
"전라남도",여수시,1635,118.1,138454,27,9.5,2511,881.5,284866,1635,279,1305,51,0,1635,1148,81,212,11,118,65
"전라남도",순천시,1321,91.1,145022,27,9.5,1984,698.0,284238,1321,206,1066,49,0,1321,901,43,179,8,125,65
"전라남도",나주시,486,71.8,67726,17,14.4,796,673.1,118251,486,68,378,40,0,486,275,23,105,7,50,26
"전라남도",광양시,654,73.8,88660,14,9.1,1015,662.0,153332,654,94,509,51,0,654,449,20,107,18,39,21
"전라남도",담양군,476,168.3,28290,19,40.3,935,1981.0,47199,476,30,407,39,0,476,298,17,102,8,28,23
"전라남도",곡성군,112,72.1,15537,6,21.0,167,585.7,28514,112,14,80,18,0,112,49,3,28,1,23,8
"전라남도",구례군,109,78.3,13928,8,30.9,156,601.7,25925,109,25,69,15,0,109,62,3,23,0,16,5
"전라남도",고흥군,317,96.9,32727,17,26.2,484,745.5,64923,317,49,205,63,0,317,141,16,95,0,47,18
"전라남도",보성군,214,45.2,47300,11,26.9,352,860.2,40921,214,36,142,36,0,214,103,9,63,1,31,7
"전라남도",화순군,318,91.5,34736,12,18.9,523,825.5,63359,318,49,233,36,0,318,200,12,50,4,31,21
"전라남도",장흥군,255,123.4,20664,9,23.5,403,1051.3,38334,255,24,179,52,0,255,124,9,72,0,22,28
"전라남도",강진군,303,152.8,19828,5,14.3,459,1309.9,35042,303,36,201,66,0,303,165,10,70,0,44,14
"전라남도",해남군,281,66.1,42523,16,22.8,419,596.7,70218,281,47,214,20,0,281,141,11,97,1,20,11
"전라남도",영암군,399,92.7,43050,9,15.6,700,1209.6,57868,399,28,340,31,0,399,225,14,109,3,28,20
"전라남도",무안군,389,82.3,47238,14,16.0,597,681.3,87630,389,48,319,22,0,389,253,16,69,3,38,10
"전라남도",함평군,175,37.7,46378,6,18.4,294,899.5,32685,175,18,124,33,0,175,79,11,48,1,27,9
"전라남도",영광군,187,65.5,28542,12,22.2,308,570.1,54026,187,30,138,19,0,187,108,6,48,0,21,4
